Country,Amount,Lat,Lng,Exporter,ExporterLat,ExporterFromLng
SAO TOME AND PRINCIPE,0,1,7,URUGUAY,-33,-56
SAO TOME AND PRINCIPE,0,1,7,US,38,-97
SWITZERLAND,0,47,8,AUSTRIA,47.33,13.33
SWITZERLAND,53000,47,8,BELGIUM,50.83,4
SWITZERLAND,0,47,8,BULGARIA,43,25
SWITZERLAND,0,47,8,CYPRUS,35,33
SWITZERLAND,0,47,8,CZECH REPUBLIC,49.75,15.5
SWITZERLAND,0,47,8,DENMARK,56,10
SWITZERLAND,0,47,8,ESTONIA,59,26
SWITZERLAND,0,47,8,FINLAND,64,26
SWITZERLAND,344500,47,8,FRANCE,46,2
SWITZERLAND,0,47,8,GERMANY,51,9
SWITZERLAND,0,47,8,GREECE,39,22
SWITZERLAND,0,47,8,HUNGARY,47,20
SWITZERLAND,37000,47,8,IRELAND,53,-8
SWITZERLAND,174200,47,8,ITALY,42.83,12.83
SWITZERLAND,0,47,8,LATVIA,57,25
SWITZERLAND,0,47,8,LITHUANIA,56,24
SWITZERLAND,0,47,8,LUXEMBOURG,49.75,6.17
SWITZERLAND,0,47,8,MALTA,35.83,14.58
SWITZERLAND,20000,47,8,NETHERLANDS,52.5,5.75
SWITZERLAND,0,47,8,POLAND,52,20
SWITZERLAND,0,47,8,PORTUGAL,39.5,-8
SWITZERLAND,0,47,8,ROMANIA,46,25
SWITZERLAND,0,47,8,SLOVAKIA,48.67,19.5
SWITZERLAND,0,47,8,SLOVENIA,46,15
SWITZERLAND,0,47,8,SPAIN,40,-4
SWITZERLAND,0,47,8,SWEDEN,62,15
SWITZERLAND,0,47,8,UNITED KINGDOM,54,-2
SWITZERLAND,0,47,8,ANDORRA,42.5,1.6
SWITZERLAND,0,47,8,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,41.83,22
SWITZERLAND,0,47,8,GIBRALTAR,36.18,-5.37
SWITZERLAND,0,47,8,GHANA,8,-2
SWITZERLAND,0,47,8,GREENLAND,72,-40
SWITZERLAND,0,47,8,JAPAN,36,138
SWITZERLAND,0,47,8,KAZAKHSTAN,48,68
SWITZERLAND,0,47,8,RUSSIAN FEDERATION,60,100
SWITZERLAND,0,47,8,SAO TOME AND PRINCIPE,1,7
SWITZERLAND,0,47,8,SWITZERLAND,47,8
SWITZERLAND,0,47,8,THAILAND,15,100
SWITZERLAND,0,47,8,URUGUAY,-33,-56
SWITZERLAND,0,47,8,US,38,-97
THAILAND,0,15,100,AUSTRIA,47.33,13.33
THAILAND,0,15,100,BELGIUM,50.83,4
THAILAND,0,15,100,BULGARIA,43,25
THAILAND,0,15,100,CYPRUS,35,33
THAILAND,0,15,100,CZECH REPUBLIC,49.75,15.5
THAILAND,0,15,100,DENMARK,56,10
THAILAND,0,15,100,ESTONIA,59,26
THAILAND,0,15,100,FINLAND,64,26
THAILAND,0,15,100,FRANCE,46,2
THAILAND,0,15,100,GERMANY,51,9
THAILAND,0,15,100,GREECE,39,22
THAILAND,0,15,100,HUNGARY,47,20
THAILAND,0,15,100,IRELAND,53,-8
THAILAND,0,15,100,ITALY,42.83,12.83
THAILAND,0,15,100,LATVIA,57,25
THAILAND,0,15,100,LITHUANIA,56,24
THAILAND,0,15,100,LUXEMBOURG,49.75,6.17
THAILAND,0,15,100,MALTA,35.83,14.58
THAILAND,0,15,100,NETHERLANDS,52.5,5.75
THAILAND,0,15,100,POLAND,52,20
THAILAND,0,15,100,PORTUGAL,39.5,-8
THAILAND,0,15,100,ROMANIA,46,25
THAILAND,0,15,100,SLOVAKIA,48.67,19.5
THAILAND,0,15,100,SLOVENIA,46,15
THAILAND,0,15,100,SPAIN,40,-4
THAILAND,0,15,100,SWEDEN,62,15
THAILAND,0,15,100,UNITED KINGDOM,54,-2
THAILAND,0,15,100,ANDORRA,42.5,1.6
THAILAND,0,15,100,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,41.83,22
THAILAND,0,15,100,GIBRALTAR,36.18,-5.37
THAILAND,0,15,100,GHANA,8,-2
THAILAND,0,15,100,GREENLAND,72,-40
THAILAND,0,15,100,JAPAN,36,138
THAILAND,0,15,100,KAZAKHSTAN,48,68
THAILAND,0,15,100,RUSSIAN FEDERATION,60,100
THAILAND,0,15,100,SAO TOME AND PRINCIPE,1,7
THAILAND,0,15,100,SWITZERLAND,47,8
THAILAND,0,15,100,THAILAND,15,100
THAILAND,0,15,100,URUGUAY,-33,-56
THAILAND,0,15,100,US,38,-97
URUGUAY,0,-33,-56,AUSTRIA,47.33,13.33
URUGUAY,0,-33,-56,BELGIUM,50.83,4
URUGUAY,0,-33,-56,BULGARIA,43,25
URUGUAY,0,-33,-56,CYPRUS,35,33
URUGUAY,0,-33,-56,CZECH REPUBLIC,49.75,15.5
URUGUAY,0,-33,-56,DENMARK,56,10
URUGUAY,0,-33,-56,ESTONIA,59,26
URUGUAY,0,-33,-56,FINLAND,64,26
URUGUAY,0,-33,-56,FRANCE,46,2
URUGUAY,0,-33,-56,GERMANY,51,9
URUGUAY,0,-33,-56,GREECE,39,22
URUGUAY,0,-33,-56,HUNGARY,47,20
URUGUAY,0,-33,-56,IRELAND,53,-8
URUGUAY,28000,-33,-56,ITALY,42.83,12.83
URUGUAY,0,-33,-56,LATVIA,57,25
URUGUAY,0,-33,-56,LITHUANIA,56,24
URUGUAY,0,-33,-56,LUXEMBOURG,49.75,6.17
URUGUAY,0,-33,-56,MALTA,35.83,14.58
URUGUAY,0,-33,-56,NETHERLANDS,52.5,5.75
URUGUAY,0,-33,-56,POLAND,52,20
URUGUAY,0,-33,-56,PORTUGAL,39.5,-8
URUGUAY,0,-33,-56,ROMANIA,46,25
URUGUAY,0,-33,-56,SLOVAKIA,48.67,19.5
URUGUAY,0,-33,-56,SLOVENIA,46,15
URUGUAY,0,-33,-56,SPAIN,40,-4
URUGUAY,0,-33,-56,SWEDEN,62,15
URUGUAY,0,-33,-56,UNITED KINGDOM,54,-2
URUGUAY,0,-33,-56,ANDORRA,42.5,1.6
URUGUAY,0,-33,-56,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,41.83,22
URUGUAY,0,-33,-56,GIBRALTAR,36.18,-5.37
URUGUAY,0,-33,-56,GHANA,8,-2
URUGUAY,0,-33,-56,GREENLAND,72,-40
URUGUAY,0,-33,-56,JAPAN,36,138
URUGUAY,0,-33,-56,KAZAKHSTAN,48,68
URUGUAY,0,-33,-56,RUSSIAN FEDERATION,60,100
URUGUAY,0,-33,-56,SAO TOME AND PRINCIPE,1,7
URUGUAY,0,-33,-56,SWITZERLAND,47,8
URUGUAY,0,-33,-56,THAILAND,15,100
URUGUAY,0,-33,-56,URUGUAY,-33,-56
URUGUAY,0,-33,-56,US,38,-97
US,0,38,-97,AUSTRIA,47.33,13.33
US,0,38,-97,BELGIUM,50.83,4
US,0,38,-97,BULGARIA,43,25
US,0,38,-97,CYPRUS,35,33
US,0,38,-97,CZECH REPUBLIC,49.75,15.5
US,0,38,-97,DENMARK,56,10
US,0,38,-97,ESTONIA,59,26
US,0,38,-97,FINLAND,64,26
US,0,38,-97,FRANCE,46,2
US,0,38,-97,GERMANY,51,9
US,0,38,-97,GREECE,39,22
US,0,38,-97,HUNGARY,47,20
US,0,38,-97,IRELAND,53,-8
US,0,38,-97,ITALY,42.83,12.83
US,0,38,-97,LATVIA,57,25
US,0,38,-97,LITHUANIA,56,24
US,0,38,-97,LUXEMBOURG,49.75,6.17
US,0,38,-97,MALTA,35.83,14.58
US,0,38,-97,NETHERLANDS,52.5,5.75
US,0,38,-97,POLAND,52,20
US,0,38,-97,PORTUGAL,39.5,-8
US,0,38,-97,ROMANIA,46,25
US,0,38,-97,SLOVAKIA,48.67,19.5
US,0,38,-97,SLOVENIA,46,15
US,0,38,-97,SPAIN,40,-4
US,0,38,-97,SWEDEN,62,15
US,0,38,-97,UNITED KINGDOM,54,-2
US,0,38,-97,ANDORRA,42.5,1.6
US,0,38,-97,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,41.83,22
US,0,38,-97,GIBRALTAR,36.18,-5.37
US,0,38,-97,GHANA,8,-2
US,0,38,-97,GREENLAND,72,-40
US,0,38,-97,JAPAN,36,138
US,0,38,-97,KAZAKHSTAN,48,68
US,0,38,-97,RUSSIAN FEDERATION,60,100
US,0,38,-97,SAO TOME AND PRINCIPE,1,7
US,0,38,-97,SWITZERLAND,47,8
US,0,38,-97,THAILAND,15,100
US,0,38,-97,URUGUAY,-33,-56
US,0,38,-97,US,38,-97
